x_m,y_m,width_left_m,width_right_m,vx_mps
-38.5976797,37.7074551,1.4983205,0.6099318,12.0789212
-38.6972145,37.717085,1.4905324,0.6153058,12.0094074
-38.7967919,37.7262648,1.4821607,0.62167,11.9406561
-38.8964106,37.7349817,1.4708499,0.6330206,11.8726533
-38.9960698,37.7432229,1.459539,0.6443712,11.8053845
-39.0957682,37.7509755,1.4482282,0.6557217,11.7388352
-39.1955048,37.7582268,1.4369173,0.6670723,11.6729909
-39.2952785,37.7649638,1.4256065,0.6784229,11.6078366
-39.3950855,37.7711737,1.4142956,0.6897734,11.5433584
-39.4949228,37.7768434,1.4029848,0.701124,11.4795464
-39.5947911,37.7819603,1.3916739,0.7124745,11.4163902
-39.6946872,37.7865114,1.3803631,0.7238251,11.353879
-39.7946079,37.7904836,1.3685201,0.7353732,11.292002
-39.8945502,37.7938641,1.3538787,0.7479602,11.2307481
-39.9945109,37.7966399,1.3392374,0.7605473,11.1701057
-40.0944869,37.7987979,1.324596,0.7731343,11.1100629
-40.1944749,37.8003252,1.3099546,0.7857213,11.0506075
-40.294472,37.8012089,1.2953132,0.7983084,10.9917265
-40.3944718,37.8014359,1.2806718,0.8108954,10.9334112
-40.4944692,37.8009933,1.2660304,0.8234824,10.8756585
-40.5944624,37.7998681,1.251389,0.8360695,10.8184619
-40.6944458,37.7980472,1.2367476,0.8486565,10.7618144
-40.7944136,37.7955176,1.2216156,0.8621037,10.7057083
-40.8943601,37.7922662,1.2037848,0.8802816,10.6501357
-40.9942796,37.78828,1.1859541,0.8984594,10.5950881
-41.0941664,37.783546,1.1681234,0.9166373,10.5405561
-41.1940147,37.7780509,1.1502927,0.9348152,10.4865298
-41.2938189,37.7717819,1.1324619,0.9529931,10.4329985
-41.3935696,37.7647262,1.1146312,0.971171,10.3799449
-41.4932593,37.7568708,1.0968005,0.9893489,10.3273582
-41.5928829,37.748203,1.0789697,1.0075268,10.2752361
-41.6924317,37.7387101,1.061139,1.0257046,10.2235753
-41.7918967,37.7283792,1.0432018,1.0438735,10.1723723
-41.891269,37.7171978,1.0246509,1.0619905,10.1216225
-41.9905397,37.7051532,1.0061001,1.0801075,10.0713204
-42.0896999,37.6922326,0.9875493,1.0982245,10.0214597
-42.1887407,37.6784234,0.9689984,1.1163415,9.9720331
-42.2876533,37.6637129,0.9504476,1.1344586,9.923032
-42.3864254,37.6480889,0.9318968,1.1525756,9.8744506
-42.485046,37.6315392,0.9133459,1.1706926,9.8262932
-42.5835059,37.6140511,0.8947951,1.1888096,9.7785626
-42.6817924,37.5956125,0.8762443,1.2069266,9.731261
-42.7798927,37.5762112,0.8579886,1.2245135,9.6843894
-42.877794,37.5558351,0.8415162,1.2388978,9.637948
-42.9754837,37.5344722,0.8250439,1.2532821,9.5919355
-43.0729488,37.5121102,0.8085715,1.2676664,9.5463496
-43.1701768,37.4887371,0.7920991,1.2820507,9.5011865
-43.2671547,37.4643408,0.7756267,1.296435,9.4564411
-43.3638665,37.43891,0.7591544,1.3108193,9.4120903
-43.4602969,37.4124336,0.742682,1.3252036,9.3681238
-43.5564325,37.3849001,0.7262096,1.3395879,9.3245508
-43.652256,37.3562989,0.7097372,1.3539722,9.28138
-43.7477502,37.3266195,0.6938041,1.367968,9.2386182
-43.842898,37.2958514,0.6812942,1.3794976,9.1962714
-43.9376821,37.263984,0.6687843,1.3910271,9.1543437
-44.0320853,37.2310067,0.6562743,1.4025567,9.1128378
-44.1260904,37.1969091,0.6437644,1.4140863,9.0717544
-44.2196802,37.1616805,0.6312544,1.4256158,9.0310925
-44.3128344,37.1253117,0.6187445,1.4371454,8.9909223
-44.4055325,37.0877927,0.6062346,1.4486749,8.9513338
-44.4977539,37.0491127,0.5937246,1.4602045,8.9123518
-44.589475,37.009262,0.5812147,1.4717341,8.8740004
-44.680672,36.9682311,0.5696801,1.482907,8.8363018
-44.7713211,36.9260103,0.5646626,1.491697,8.7992769
-44.8613988,36.88259,0.5596451,1.500487,8.7629449
-44.9508811,36.8379606,0.5546276,1.509277,8.727323
-45.0397446,36.7921126,0.5496101,1.518067,8.6924262
-45.1279653,36.7450361,0.5445927,1.526857,8.6582673
-45.2155211,36.696721,0.5395752,1.535647,8.6248048
-45.3023848,36.64716,0.5345577,1.544437,8.5920281
-45.3885245,36.5963495,0.5295402,1.553227,8.5599826
-45.4739101,36.5442848,0.5245227,1.562017,8.5287129
-45.5585112,36.4909615,0.519964,1.5704204,8.4982619
-45.6422974,36.4363749,0.5186391,1.5760991,8.468671
-45.7252384,36.3805206,0.5173141,1.5817778,8.4399796
-45.8073039,36.323394,0.5159891,1.5874565,8.412225
-45.8884637,36.2649905,0.5146641,1.5931352,8.3854424
-45.9686873,36.2053057,0.5133392,1.5988139,8.3596637
-46.0479546,36.144327,0.5120142,1.6044926,8.3346808
-46.1262315,36.082056,0.5106892,1.6101713,8.3103447
-46.2034729,36.0185057,0.5093642,1.61585,8.2867282
-46.2796436,35.9536824,0.5080393,1.6215288,8.2639037
-46.3547081,35.8875925,0.5067898,1.6272394,8.2419427
-46.428631,35.8202421,0.5061031,1.6331878,8.2209157
-46.5013768,35.7516374,0.5054164,1.6391363,8.2008919
-46.5729102,35.6817848,0.5047297,1.6450847,8.1819389
-46.6431956,35.6106905,0.504043,1.6510332,8.1641227
-46.7121978,35.5383607,0.5033563,1.6569816,8.1475071
-46.7799018,35.4647798,0.5026696,1.66293,8.1312175
-46.8462743,35.3899656,0.5019829,1.6688785,8.1148953
-46.9112742,35.3139604,0.5012962,1.6748269,8.0990473
-46.9748781,35.2367879,0.5006095,1.6807754,8.0836063
-47.0370626,35.1584721,0.5,1.6861001,8.0685085
-47.0978042,35.0790368,0.5,1.6865003,8.0536933
-47.1570796,34.9985058,0.5,1.6869006,8.0391036
-47.2148652,34.916903,0.5,1.6873009,8.0246857
-47.2711377,34.8342521,0.5,1.6877012,8.0103893
-47.3258737,34.7505771,0.5,1.6881015,7.9961677
-47.3790514,34.6658998,0.5,1.6885018,7.9819777
-47.4306546,34.5802495,0.5,1.6889021,7.9685211
-47.4806722,34.4936612,0.5,1.6893024,7.9563111
-47.5290946,34.4061678,0.5,1.6897027,7.9452494
-47.5759122,34.3178028,0.5004235,1.6896855,7.9352401
-47.6211151,34.2285992,0.5044001,1.686166,7.9261896
-47.6646938,34.1385903,0.5083766,1.6826465,7.9180063
-47.7066387,34.0478093,0.5123532,1.6791271,7.9106016
-47.7469399,33.9562894,0.5163297,1.6756076,7.9038888
-47.7855879,33.8640638,0.5203063,1.6720881,7.8977839
-47.8225858,33.7711346,0.5242828,1.6685686,7.8922054
-47.8579305,33.6775446,0.5282593,1.6650491,7.8879964
-47.891623,33.5833531,0.5322359,1.6615297,7.8857337
-47.9236741,33.4885969,0.5362124,1.6580102,7.8852985
-47.9540944,33.3933124,0.54042,1.6542572,7.8865735
-47.9828945,33.2975363,0.5466932,1.648416,7.8894423
-48.0100851,33.2013052,0.5529665,1.6425749,7.8937905
-48.0356769,33.1046558,0.5592397,1.6367337,7.8995051
-48.0596806,33.0076246,0.5655129,1.6308926,7.9064751
-48.0821067,32.9102483,0.5717862,1.6250514,7.9145912
-48.1029998,32.812402,0.5780594,1.6192103,7.9237463
-48.1223659,32.7141704,0.5843327,1.6133691,7.934821
-48.1402151,32.6156855,0.5906059,1.6075279,7.9483867
-48.1565812,32.5169739,0.5968791,1.6016868,7.9643573
-48.171498,32.4180618,0.6032936,1.5953821,7.9826459
-48.1849996,32.3189758,0.6110589,1.5846451,8.0031655
-48.1971196,32.2197422,0.6188242,1.573908,8.0258297
-48.2078919,32.1203874,0.6265895,1.563171,8.0505532
-48.2173504,32.020938,0.6343548,1.552434,8.077252
-48.2255289,31.9214202,0.6421201,1.5416969,8.105844
-48.232475,31.8216331,0.6498853,1.5309599,8.1362493
-48.2382006,31.7216991,0.6576506,1.5202228,8.1676295
-48.2427174,31.621745,0.6654159,1.5094858,8.1995834
-48.2460464,31.5217785,0.6731812,1.4987488,8.2321295
-48.2482082,31.4218073,0.681047,1.4879809,8.2652832
-48.2492236,31.3218393,0.6899448,1.4768961,8.2990571
-48.2491134,31.2218821,0.6988426,1.4658113,8.333461
-48.2478983,31.1219435,0.7077405,1.4547265,8.3685026
-48.2455992,31.0220314,0.7166383,1.4436417,8.4041871
-48.2422367,30.9221533,0.7255361,1.4325569,8.440518
-48.2378297,30.8222939,0.734434,1.4214721,8.4774969
-48.2323921,30.7224758,0.7433318,1.4103873,8.5144547
-48.2259341,30.6227144,0.7522296,1.3993025,8.5511744
-48.2184658,30.5230169,0.7611274,1.3882178,8.587675
-48.2099974,30.4233906,0.7703766,1.3769549,8.6239735
-48.2005389,30.323843,0.7835156,1.363721,8.6600855
-48.1901003,30.2243812,0.7966547,1.3504871,8.6960251
-48.1786918,30.1250125,0.8097937,1.3372532,8.7318047
-48.1663234,30.0257444,0.8229327,1.3240193,8.7674355
-48.1530053,29.9265839,0.8360717,1.3107854,8.8029276
-48.1387668,29.8276674,0.8492107,1.2975515,8.8382895
-48.1236073,29.728897,0.8623498,1.2843176,8.8737384
-48.1075358,29.6302522,0.8754888,1.2710837,8.9093236
-48.090565,29.5317384,0.8886278,1.2578498,8.9450505
-48.0727074,29.4333607,0.9021584,1.2441478,8.9809238
-48.0539757,29.3351246,0.9203875,1.2248296,9.016947
-48.0343825,29.2370353,0.9386166,1.2055114,9.0531229
-48.0139404,29.1390981,0.9568457,1.1861931,9.0894533
-47.9926621,29.0413183,0.9750748,1.1668749,9.1259394
-47.9705601,28.9437013,0.9933039,1.1475567,9.1625816
-47.9476896,28.8464302,1.011533,1.1282384,9.1993798
-47.9240274,28.7493476,1.0297622,1.1089202,9.2363099
-47.8995809,28.6524385,1.0479913,1.089602,9.2733756
-47.8743618,28.5557059,1.0662204,1.0702838,9.3105825
-47.8483819,28.4591526,1.084549,1.0508765,9.3479353
-47.8216529,28.3627817,1.1041797,1.0303042,9.3854381
-47.7941865,28.2665961,1.1238103,1.0097319,9.4230122
-47.7659944,28.1705988,1.143441,0.9891597,9.4602872
-47.7370883,28.0747928,1.1630717,0.9685874,9.4972673
-47.7074799,27.979181,1.1827023,0.9480151,9.5339565
-47.6772355,27.8839365,1.202333,0.9274429,9.5703587
-47.6463153,27.7888973,1.2219637,0.9068706,9.6064779
-47.6147272,27.694059,1.2415943,0.8862983,9.6423177
-47.5824814,27.5994237,1.261225,0.8657261,9.6778818
-47.5495879,27.5049939,1.2805337,0.845439,9.7131738
-47.5160568,27.4107715,1.2952176,0.8292486,9.7481973
-47.4818981,27.3167588,1.3099015,0.8130582,9.7829557
-47.447122,27.2229581,1.3245853,0.7968677,9.8174524
-47.4117384,27.1293716,1.3392692,0.7806773,9.8516907
-47.3757575,27.0360014,1.3539531,0.7644869,9.8856738
-47.3392304,26.9429523,1.368637,0.7482965,9.9194048
-47.3021295,26.8501205,1.3833209,0.732106,9.952887
-47.2644668,26.7575051,1.3980048,0.7159156,9.9861232
-47.2262544,26.6651052,1.4126887,0.6997252,10.0191166
-47.1875043,26.57292,1.4271281,0.6839217,10.05187
-47.1482288,26.4809486,1.4376811,0.67427,10.0843863
-47.1084398,26.3891902,1.4482341,0.6646184,10.1166683
-47.0681494,26.2976439,1.4587871,0.6549668,10.1487188
-47.0273698,26.2063088,1.4693401,0.6453151,10.1805404
-46.9861136,26.1151851,1.4798931,0.6356635,10.2121359
-46.9444118,26.0243113,1.4904461,0.6260119,10.2435077
-46.9022603,25.933642,1.5009991,0.6163602,10.2746585
-46.8596742,25.8431722,1.5115521,0.6067086,10.3055908
-46.8166684,25.7528971,1.5221051,0.597057,10.336307
-46.7732579,25.6628119,1.532454,0.5876514,10.3668096
-46.7294575,25.5729117,1.5391756,0.5826198,10.3971009
-46.6852822,25.4831917,1.5458972,0.5775883,10.4271832
-46.640747,25.3936471,1.5526188,0.5725567,10.4570588
-46.5958669,25.304273,1.5593404,0.5675252,10.4867301
-46.550657,25.2150653,1.566062,0.5624936,10.5161991
-46.5051403,25.1260338,1.5727836,0.5574621,10.545468
-46.4593234,25.0371557,1.5795052,0.5524306,10.5745391
-46.4132215,24.9484237,1.5862268,0.547399,10.6034143
-46.3668493,24.8598307,1.5929484,0.5423675,10.6320958
-46.3202218,24.7713692,1.5994933,0.5374438,10.6605855
-46.2733538,24.6830322,1.6024822,0.5346903,10.6888855
-46.2262604,24.5948122,1.6054712,0.5319369,10.7169977
-46.1789563,24.5067021,1.6084601,0.5291835,10.7449241
-46.1314566,24.4186947,1.6114491,0.5264301,10.7726665
-46.0837767,24.3307836,1.614438,0.5236767,10.8002268
-46.0359368,24.2429772,1.617427,0.5209233,10.8276068
-45.9879327,24.1552585,1.6204159,0.5181698,10.8548084
-45.9397667,24.0676267,1.6234049,0.5154164,10.8818333
-45.8914414,23.9800808,1.6263938,0.512663,10.9086832
-45.8429589,23.8926202,1.6293633,0.5099821,10.93536
-45.7943218,23.8052439,1.6318828,0.5089804,10.9618652
-45.7455323,23.7179512,1.6344024,0.5079786,10.9882005
-45.696593,23.6307412,1.6369219,0.5069768,11.0143677
-45.6475061,23.5436132,1.6394414,0.5059751,11.0403682
-45.5982743,23.4565667,1.6419609,0.5049733,11.0662038
-45.5489016,23.3696073,1.6444804,0.5039715,11.0918759
-45.4993807,23.2827316,1.6469999,0.5029697,11.1173861
-45.4497069,23.1959428,1.6495194,0.501968,11.142736
-45.3998754,23.1092443,1.6520389,0.5009662,11.167927
-45.3498812,23.022639,1.6544873,0.5,11.1929606
-45.2997197,22.9361303,1.655003,0.5,11.2178382
-45.249386,22.8497212,1.6555187,0.5,11.2425614
-45.1988753,22.763415,1.6560345,0.5,11.2671315
-45.1481829,22.6772149,1.6565502,0.5,11.2915499
-45.0973038,22.5911242,1.6570659,0.5,11.315818
-45.0462331,22.5051475,1.6575816,0.5,11.3399372
-44.9949617,22.41929,1.6580974,0.5,11.3639087
-44.9434808,22.3335579,1.6586131,0.5,11.387734
-44.8917816,22.2479578,1.6591288,0.5,11.4114142
-44.8398552,22.162496,1.6595487,0.5000537,11.4349507
-44.7876929,22.077179,1.6568254,0.5018682,11.4583448
-44.7352857,21.992013,1.6541021,0.5036828,11.4815976
-44.6826248,21.9070045,1.6513788,0.5054973,11.5047105
-44.6297015,21.82216,1.6486555,0.5073119,11.5276846
-44.576506,21.7374846,1.6459322,0.5091264,11.5505212
-44.5230246,21.6529774,1.6432089,0.510941,11.5732214
-44.4692533,21.5686554,1.6404856,0.5127555,11.5957863
-44.4151828,21.484527,1.6377623,0.5145701,11.6182172
-44.3608034,21.4006004,1.635039,0.5163846,11.6405152
-44.3061057,21.316884,1.632247,0.518302,11.6626814
-44.2510802,21.233386,1.6266234,0.524462,11.6847168
-44.1957173,21.1501147,1.6209998,0.530622,11.7066227
-44.1400077,21.0670784,1.6153761,0.536782,11.7284
-44.0839418,20.9842855,1.6097525,0.542942,11.7500499
-44.0275079,20.9017409,1.6041289,0.5491019,11.7715734
-43.9706838,20.8194348,1.5985053,0.5552619,11.7929715
-43.9134755,20.7373987,1.5928816,0.5614219,11.7662269
-43.8558743,20.6556424,1.587258,0.5675819,11.6982858
-43.7978715,20.5741754,1.5816344,0.5737418,11.6310414
-43.7394584,20.4930076,1.5759013,0.5799945,11.5644806
-43.6806262,20.4121487,1.5641135,0.5913759,11.4985898
-43.6213661,20.3316085,1.5523256,0.6027572,11.4333551
-43.5616696,20.2513965,1.5405378,0.6141386,11.3687628
-43.5015278,20.1715226,1.5287499,0.6255199,11.3047983
-43.4409282,20.0919916,1.5169621,0.6369013,11.2414507
-43.3798448,20.0127912,1.5051742,0.6482826,11.1787293
-43.3182909,19.9339605,1.4933864,0.659664,11.1166246
-43.2562589,19.8555111,1.4815985,0.6710453,11.0551268
-43.1937412,19.7774545,1.4698107,0.6824267,10.9942257
-43.1307301,19.6998023,1.4579592,0.6938717,10.9339107
-43.0672182,19.6225662,1.4407914,0.7106367,10.8741709
-43.0031977,19.5457577,1.4236236,0.7274017,10.814995
-42.9386612,19.4693885,1.4064558,0.7441666,10.7563707
-42.873601,19.3934701,1.389288,0.7609316,10.6982856
-42.808005,19.3180088,1.3721202,0.7776966,10.6407349
-42.7418481,19.2429971,1.3549524,0.7944615,10.58375
-42.675146,19.1684742,1.3377846,0.8112265,10.5273252
-42.6078927,19.094454,1.3206168,0.8279914,10.4714542
-42.5400819,19.0209506,1.303449,0.8447564,10.4161303
-42.4717077,18.9479779,1.2862606,0.8615426,10.3613461
-42.4027638,18.8755499,1.2656201,0.8819018,10.3070934
-42.3332442,18.8036806,1.2449796,0.9022609,10.2533632
-42.2631427,18.7323839,1.2243392,0.92262,10.2001458
-42.1924533,18.6616738,1.2036987,0.9429791,10.1474304
-42.1211658,18.5915606,1.1830582,0.9633382,10.0952167
-42.0492633,18.5220481,1.1624177,0.9836973,10.0435448
-41.9767568,18.4531681,1.1417773,1.0040564,9.9924143
-41.9036424,18.3849374,1.1211368,1.0244156,9.9418242
-41.8299162,18.3173729,1.1004963,1.0447747,9.8917724
-41.7555743,18.2504917,1.0798558,1.0651338,9.8422563
-41.6806128,18.1843105,1.0612256,1.0853647,9.7932718
-41.6050278,18.1188463,1.0425954,1.1055956,9.7448141
-41.5288153,18.0541161,1.0239652,1.1258265,9.6968769
-41.4519716,17.9901368,1.005335,1.1460574,9.6494528
-41.3744921,17.9269247,0.9867048,1.1662883,9.6025462
-41.2963727,17.8644971,0.9680746,1.1865192,9.5562032
-41.2176145,17.8028754,0.9494444,1.2067501,9.5104316
-41.1382168,17.74208,0.9308142,1.226981,9.4652387
-41.058179,17.6821313,0.912184,1.2472119,9.4206303
-40.9775006,17.6230496,0.8935537,1.2674428,9.3766114
-40.8961811,17.5648554,0.8787002,1.2844134,9.3331853
-40.81422,17.5075689,0.8638692,1.3013647,9.2903541
-40.7316165,17.4512106,0.8490382,1.3183159,9.2481182
-40.6483703,17.3958009,0.8342072,1.3352672,9.2064761
-40.5644836,17.341362,0.8193762,1.3522184,9.1654057
-40.479963,17.2879182,0.8045451,1.3691696,9.1248678
-40.3948059,17.2354877,0.7897141,1.3861209,9.0848849
-40.3090179,17.1840938,0.7748831,1.4030721,9.0454784
-40.2226047,17.13376,0.7600521,1.4200234,9.0066688
-40.1355718,17.0845095,0.7452211,1.4369746,8.968475
-40.0479248,17.0363658,0.7322003,1.4494514,8.9309144
-39.9596695,16.9893522,0.7192012,1.4618747,8.894003
-39.8708113,16.9434923,0.7062021,1.4742979,8.8577549
-39.781356,16.8988092,0.6932029,1.4867212,8.8221821
-39.6913141,16.8553289,0.6802038,1.4991444,8.787229
-39.6007004,16.8130776,0.6672047,1.5115676,8.7527589
-39.5095134,16.7720726,0.6542056,1.5239909,8.718796
-39.417764,16.732337,0.6412065,1.5364141,8.6853627
-39.325463,16.6938938,0.6282074,1.5488373,8.6524795
-39.2326212,16.6567661,0.6152083,1.5612606,8.6201649
-39.1392496,16.6209772,0.6071762,1.569447,8.588435
-39.0453591,16.5865499,0.599234,1.5775568,8.5573036
-38.9509604,16.5535075,0.5912918,1.5856666,8.5267817
-38.8560645,16.5218731,0.5833495,1.5937764,8.4968774
-38.7607107,16.4916785,0.5754073,1.6018863,8.4677094
-38.6649464,16.4629576,0.567465,1.6099961,8.4395688
-38.5687338,16.4357216,0.5595228,1.6181059,8.4125366
-38.4720957,16.4100013,0.5515805,1.6262157,8.3866937
-38.3750547,16.3858276,0.5436383,1.6343255,8.3621202
-38.2776333,16.3632313,0.535696,1.6424354,8.3388956
-38.1798543,16.3422434,0.5320433,1.6467026,8.3170983
-38.0817403,16.3228946,0.5284946,1.6508766,8.2968053
-37.9833139,16.3052159,0.5249459,1.6550506,8.2780919
-37.8845977,16.2892381,0.5213972,1.6592247,8.2610309
-37.7856163,16.2749921,0.5178485,1.6633987,8.2445144
-37.6863979,16.2624937,0.5142998,1.6675728,8.2279647
-37.5869711,16.2517354,0.5107511,1.6717468,8.2131127
-37.4873688,16.2427085,0.5072024,1.6759208,8.1998427
-37.3876238,16.2354041,0.5036537,1.6800949,8.188041
-37.2877687,16.2298135,0.500105,1.6842689,8.1775967
-37.1878363,16.2259278,0.5,1.6854086,8.1684009
-37.0878594,16.2237383,0.5,1.6864557,8.1603476
-36.9878707,16.2232361,0.5,1.6875028,8.1533328
-36.887903,16.2244124,0.5,1.68855,8.1472554
-36.7879642,16.2272592,0.5,1.6895971,8.1420164
-36.6880625,16.2317667,0.5,1.6906443,8.1377923
-36.5882623,16.2379166,0.5,1.6916914,8.1350128
-36.4885829,16.2456914,0.5,1.6927385,8.1336238
-36.389044,16.2550735,0.5,1.6937857,8.1335698
-36.2896652,16.2660453,0.5,1.6948328,8.1347945
-36.1904659,16.2785892,0.5,1.6931982,8.1372407
-36.0914658,16.2926877,0.5,1.6914649,8.1408506
-35.9926844,16.3083231,0.5,1.6897316,8.1455658
-35.8941412,16.3254779,0.5,1.6879983,8.1513279
-35.7959,16.3441255,0.5,1.686265,8.1580783
-35.6980045,16.3642349,0.5,1.6845317,8.1662341
-35.6003979,16.3857874,0.5,1.6827984,8.176491
-35.5030944,16.4087512,0.5,1.6810651,8.1887584
-35.4061082,16.4330944,0.5,1.6793318,8.2029466
-35.3094535,16.4587849,0.5,1.6775985,8.2189666
-35.2131446,16.4857908,0.5017177,1.6765085,8.2367308
-35.1171956,16.5140801,0.5035095,1.6754463,8.256153
-35.0216208,16.543621,0.5053014,1.6743841,8.2771488
-34.9264343,16.5743814,0.5070933,1.6733218,8.2996356
-34.8316573,16.6063272,0.5088852,1.6722596,8.3235326
-34.7373027,16.6394296,0.510677,1.6711974,8.3485277
-34.6433633,16.6736712,0.5124689,1.6701352,8.3742352
-34.5498423,16.7090314,0.5142608,1.6690729,8.4006502
-34.4567427,16.7454898,0.5160527,1.6680107,8.4277656
-34.3640677,16.7830257,0.5178445,1.6669485,8.455573
-34.2718201,16.8216186,0.5221499,1.6628817,8.4840624
-34.1800032,16.8612479,0.5265801,1.6586656,8.5132225
-34.08862,16.9018931,0.5310103,1.6544495,8.5430409
-33.9976736,16.9435337,0.5354405,1.6502334,8.5735041
-33.9072043,16.9861312,0.5398707,1.6460173,8.6045978
-33.81723,17.0296552,0.5443009,1.6418012,8.6363986
-33.7276965,17.074109,0.5487311,1.6375851,8.6690273
-33.6386038,17.1194706,0.5531614,1.633369,8.7024698
-33.5499519,17.165718,0.5575916,1.629153,8.7367114
-33.461741,17.2128294,0.5620218,1.6249369,8.771737
-33.3739711,17.2607827,0.5779269,1.6102865,8.8075309
-33.2866421,17.3095559,0.5944775,1.5950492,8.8440775
-33.1997542,17.3591273,0.611028,1.5798119,8.8813607
-33.1133073,17.4094746,0.6275786,1.5645747,8.9193646
-33.0273173,17.4605667,0.6441292,1.5493374,8.9580733
-32.941789,17.5123783,0.6606797,1.5341001,8.9974456
-32.8566959,17.5649041,0.6772303,1.5188628,9.0374406
-32.7720341,17.6181252,0.6937809,1.5036255,9.0778717
-32.6877994,17.672023,0.7103314,1.4883882,9.1179624
-32.6039881,17.7265788,0.726882,1.473151,9.157718
-32.5205962,17.7817738,0.7493813,1.4472875,9.1971432
-32.4376197,17.8375894,0.7722548,1.4207558,9.2362431
-32.3550547,17.8940068,0.7951282,1.394224,9.2750223
-32.2728971,17.9510074,0.8180017,1.3676923,9.3134855
-32.1911291,18.0085822,0.8408751,1.3411606,9.3516372
-32.1097379,18.0667171,0.8637486,1.3146288,9.3894817
-32.0287336,18.1253786,0.886622,1.2880971,9.4270235
-31.9481058,18.1845474,0.9094955,1.2615653,9.4642667
-31.8678441,18.244204,0.9323689,1.2350336,9.5012154
-31.7879382,18.3043291,0.9552424,1.2085019,9.5378737
-31.7083776,18.3649035,0.9816279,1.1838325,9.5742454
-31.6291519,18.4259077,1.008258,1.1592929,9.6103344
-31.5502508,18.4873225,1.0348881,1.1347532,9.6461444
-31.4716639,18.5491285,1.0615181,1.1102135,9.6816792
-31.3933614,18.6113217,1.0881482,1.0856738,9.7169423
-31.3153232,18.6738902,1.1147783,1.0611342,9.7519372
-31.2375635,18.7367933,1.1414083,1.0365945,9.7866674
-31.1600685,18.8000124,1.1680384,1.0120548,9.8211362
-31.0828241,18.863529,1.1946685,0.9875152,9.855347
-31.0058168,18.9273244,1.2212985,0.9629755,9.8893029
-30.9290325,18.99138,1.2464648,0.9362085,9.9230071
-30.8524575,19.0556771,1.2715191,0.9092712,9.9564627
-30.7760779,19.1201972,1.2965734,0.882334,9.9896728
-30.6998799,19.1849216,1.3216278,0.8553967,10.0226403
-30.6238306,19.2498481,1.3466821,0.8284595,10.0553681
-30.5479075,19.3149648,1.3717364,0.8015222,10.0878592
-30.4721213,19.3802304,1.3967908,0.774585,10.1201162
-30.3964557,19.4456266,1.4218451,0.7476477,10.152142
-30.3208946,19.5111348,1.4468995,0.7207105,10.1839393
-30.2454217,19.5767367,1.4719538,0.6937733,10.2155106
-30.1700208,19.6424137,1.4891467,0.6782965,10.2468586
-30.0946757,19.7081475,1.5056845,0.6637748,10.2779859
-30.0193701,19.7739196,1.5222224,0.6492531,10.3088949
-29.9440879,19.8397116,1.5387602,0.6347314,10.3395881
-29.8687998,19.9055163,1.555298,0.6202097,10.3700679
-29.7934853,19.9713192,1.5718358,0.605688,10.4003366
-29.7181455,20.0370872,1.5883737,0.5911664,10.4303967
-29.6427643,20.1028019,1.6049115,0.5766447,10.4602503
-29.5673254,20.1684455,1.6214493,0.562123,10.4898998
-29.4918127,20.2339996,1.6379871,0.5476013,10.5193472
-29.4162099,20.2994462,1.6412019,0.5421453,10.5485948
-29.3405009,20.3647672,1.6432133,0.5375083,10.5776448
-29.2646695,20.4299445,1.6452247,0.5328712,10.6064992
-29.1886995,20.4949599,1.6472361,0.5282341,10.63516
-29.1125743,20.5597959,1.6492474,0.523597,10.6636293
-29.036281,20.6244374,1.6512588,0.5189599,10.691909
-28.9598116,20.6888719,1.6532702,0.5143228,10.7200012
-28.8831575,20.7530877,1.6552816,0.5096857,10.7479078
-28.8063101,20.8170731,1.657293,0.5050487,10.7756306
-28.729261,20.8808164,1.6593044,0.5004116,10.8031714
-28.6520015,20.9443058,1.657709,0.5000563,10.8305322
-28.5745231,21.0075296,1.6557623,0.500118,10.8577148
-28.4968172,21.0704761,1.6538157,0.5001798,10.8847208
-28.4188753,21.1331336,1.651869,0.5002415,10.9115521
-28.3406922,21.1954877,1.6499223,0.5003033,10.9382104
-28.2622596,21.2575243,1.6479757,0.5003651,10.9646973
-28.1835653,21.3192309,1.646029,0.5004268,10.9910145
-28.1046006,21.3805916,1.6440823,0.5004886,11.0171637
-28.0253569,21.4415906,1.6421357,0.5005503,11.0431465
-27.9458255,21.5022121,1.640189,0.5006121,11.0689645
-27.8659978,21.5624404,1.6410419,0.500562,11.0946191
-27.7858651,21.6222595,1.6421876,0.5005003,11.1201121
-27.7054188,21.6816538,1.6433332,0.5004385,11.1454448
-27.6246503,21.7406074,1.6444789,0.5003768,11.1698853
-27.543549,21.7991063,1.6456245,0.500315,11.1919172
-27.4621101,21.8571395,1.6467702,0.5002532,11.2122708
-27.3803359,21.9146989,1.6479159,0.5001915,11.231724
-27.2982266,21.9717786,1.6490615,0.5001297,11.2502885
-27.2157822,22.0283723,1.6502072,0.500068,11.2679756
-27.1330028,22.0844741,1.6513528,0.5000062,11.2847968
-27.0498885,22.1400778,1.6498508,0.5,11.3007637
-26.9664394,22.1951775,1.6480525,0.5,11.3158878
-26.8826555,22.2497669,1.6462543,0.5,11.3301806
-26.798537,22.30384,1.6444561,0.5,11.3436538
-26.7140868,22.3573892,1.6426579,0.5,11.356319
-26.6293067,22.4104104,1.6408597,0.5,11.3684932
-26.5441972,22.4629036,1.6390615,0.5,11.380491
-26.4587618,22.514867,1.6372633,0.5,11.3923132
